dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
0.00125178,Indeterminate,5.44252E-05,,79.98211141,324,79.56891789
0.002092189,79.56897231,0.002412033,,79.98336319,325,79.56897231
0.002962441,79.57138435,0.004853361,,79.98545538,326,79.57138435
0.002962441,79.57623771,0.004853361,,79.98841782,327,79.57623771
0.002962441,79.58109107,0.004853361,,79.99138026,328,79.58109107
0.002962441,79.58594443,0.004853361,,79.9943427,329,79.58594443
0.002962441,79.59079779,0.004853361,,79.99730514,330,79.59079779
0.002962441,79.59565115,0.004853361,,80.00026759,331,79.59565115
0.002962441,79.60050451,0.004853361,,80.00323003,332,79.60050451
0.002962441,79.60535787,0.004853361,,80.00619247,333,79.60535787
0.002962441,79.61021124,0.004853361,,80.00915491,334,79.61021124
0.002962441,79.6150646,0.004853361,,80.01211735,335,79.6150646
0.002962441,79.61991796,0.004853361,,80.01507979,336,79.61991796
0.002962441,79.62477132,0.004853361,,80.01804223,337,79.62477132
0.002962441,79.62962468,0.004853361,,80.02100468,338,79.62962468
0.002962441,79.63447804,0.004853361,,80.02396712,339,79.63447804
0.002962441,79.6393314,0.004853361,,80.02692956,340,79.6393314
0.002488385,Indeterminate,-0.019983345,,80.029892,341,79.64418477
0.002205144,Indeterminate,-0.034822902,,80.03238038,342,79.62420142
0.002205144,Indeterminate,-0.034822902,,80.03458553,343,79.58937852
0.002205144,Indeterminate,-0.034822902,,80.03679067,344,79.55455562
0.002205144,Indeterminate,-0.034822902,,80.03899582,345,79.51973271
0.002205144,Indeterminate,-0.034822902,,80.04120096,346,79.48490981
0.002205144,Indeterminate,-0.034822902,,80.04340611,347,79.45008691
0.002205144,Indeterminate,-0.034822902,,80.04561125,348,79.41526401
0.002205144,Indeterminate,-0.034822902,,80.04781639,349,79.3804411
0.002205144,Indeterminate,-0.034822902,,80.05002154,350,79.3456182
0.002205144,Indeterminate,-0.034822902,,80.05222668,351,79.3107953
-0.000665853,Indeterminate,-0.019883779,,80.05443183,352,79.2759724
-0.001662341,Indeterminate,-0.014698591,,80.05376597,353,79.25608862
-0.001662341,Indeterminate,-0.014698591,,80.05210363,354,79.24139003
-0.001662341,Indeterminate,-0.014698591,,80.05044129,355,79.22669143
-0.001662341,Indeterminate,-0.014698591,,80.04877895,356,79.21199284
-0.001662341,Indeterminate,-0.014698591,,80.04711661,357,79.19729425
-0.001662341,Indeterminate,-0.014698591,,80.04545427,358,79.18259566
-0.001662341,Indeterminate,-0.014698591,,80.04379193,359,79.16789707
-0.001662341,Indeterminate,-0.014698591,,80.04212959,360,79.15319848
-0.001662341,Indeterminate,-0.014698591,,80.04046725,361,79.13849989
-0.001662341,Indeterminate,-0.014698591,,80.03880491,362,79.1238013
0.000358346,79.10910271,0.006058292,,80.03714257,363,79.10910271
0.004800232,79.115161,0.051686218,,80.03750091,364,79.115161
0.004800232,79.16684722,0.051686218,,80.04230115,365,79.16684722
0.004800232,79.21853344,0.051686218,,80.04710138,366,79.21853344
0.004800232,79.27021965,0.051686218,,80.05190161,367,79.27021965
0.004800232,79.32190587,0.051686218,,80.05670184,368,79.32190587
0.004800232,79.37359209,0.051686218,,80.06150207,369,79.37359209
0.004800232,79.42527831,0.051686218,,80.06630231,370,79.42527831
0.004800232,79.47696453,0.051686218,,80.07110254,371,79.47696453
0.004184032,79.52865074,0.032051133,,80.07590277,372,79.52865074
